contract name,last traded,strike,last,bid,ask,change,chang%,Volume,Open Int.,Implied Vol,expiry
MSFT190524C00138000,2019-04-29 2:27PM EDT,138,0.22,0.16,0.2,0,-,5,36,15.92%,5/24/2019
MSFT190524C00139000,2019-04-30 12:50PM EDT,139,0.14,0.1,0.13,0,-,21,30,15.77%,5/24/2019
MSFT190524C00150000,2019-04-25 10:43AM EDT,150,0.03,0,0.04,0,-,-,17,24.41%,5/24/2019
MSFT190531C00090000,2019-04-25 10:46AM EDT,90,39.32,40.1,42.45,0,-,-,0,90.67%,5/31/2019
MSFT190531C00134000,2019-04-30 2:39PM EDT,134,0.95,0.91,0.97,0,-,54,184,15.53%,5/31/2019
MSFT190531C00136000,2019-04-30 1:02PM EDT,136,0.58,0.51,0.55,0.06,11.54%,8,139,15.48%,5/31/2019
MSFT190531C00137000,2019-04-30 11:54AM EDT,137,0.38,0.36,0.41,0,-,5,84,15.54%,5/31/2019
MSFT190531C00138000,2019-04-30 10:13AM EDT,138,0.35,0.26,0.3,0.06,20.69%,1,15,15.58%,5/31/2019
MSFT190531C00139000,2019-04-30 10:56AM EDT,139,0.2,0.18,0.23,-0.02,-9.09%,2,42,15.82%,5/31/2019
MSFT190607C00110000,2019-04-26 2:02PM EDT,110,18.87,18.3,22.5,0,-,1,1,57.91%,6/7/2019
MSFT190607C00114000,2019-04-25 12:22PM EDT,114,16,14.35,18.65,0,-,-,10,51.07%,6/7/2019
MSFT190607C00115000,2019-04-26 2:02PM EDT,115,13.81,13.35,17.6,0,-,1,1,48.58%,6/7/2019
MSFT190607C00117000,2019-04-29 11:13AM EDT,117,13.02,11.5,15.65,0,-,2,6,44.85%,6/7/2019
MSFT190607C00122000,2019-04-30 10:30AM EDT,122,8.66,8.75,8.9,0.16,1.88%,1,20,20.14%,6/7/2019
MSFT190607C00123000,2019-04-29 9:30AM EDT,123,7.9,7.85,8.05,0,-,5,7,19.83%,6/7/2019
MSFT190607C00124000,2019-04-29 9:30AM EDT,124,6.85,7.05,7.2,0,-,1,33,19.29%,6/7/2019
MSFT190607C00125000,2019-04-30 11:33AM EDT,125,5.83,6.2,6.35,-0.24,-3.95%,40,271,18.54%,6/7/2019
MSFT190607C00126000,2019-04-30 2:29PM EDT,126,5.5,5.45,5.6,0.15,2.80%,3,207,18.31%,6/7/2019
MSFT190607C00127000,2019-04-30 1:54PM EDT,127,4.97,4.7,4.85,0.43,9.47%,5,77,17.81%,6/7/2019
MSFT190607C00128000,2019-04-30 1:28PM EDT,128,4.1,4,4.15,0.15,3.80%,2,14,17.37%,6/7/2019
MSFT190607C00129000,2019-04-30 2:34PM EDT,129,3.45,3.4,3.55,0.18,5.50%,22,702,17.25%,6/7/2019
MSFT190607C00130000,2019-04-30 1:48PM EDT,130,3,2.89,2.95,0.13,4.53%,473,640,16.82%,6/7/2019
MSFT190607C00131000,2019-04-30 2:22PM EDT,131,2.43,2.33,2.41,0.08,3.40%,160,178,16.42%,6/7/2019
MSFT190607C00132000,2019-04-30 2:34PM EDT,132,1.95,1.92,1.96,0.11,5.98%,128,260,16.21%,6/7/2019
MSFT190607C00133000,2019-04-30 1:53PM EDT,133,1.67,1.51,1.58,0.15,9.87%,15,130,16.09%,6/7/2019
MSFT190607C00134000,2019-04-30 2:33PM EDT,134,1.23,1.21,1.25,-0.03,-2.38%,17,801,15.93%,6/7/2019
MSFT190607C00135000,2019-04-30 1:08PM EDT,135,1.01,0.93,0.98,0.1,10.99%,335,279,15.85%,6/7/2019
MSFT190607C00136000,2019-04-30 2:34PM EDT,136,0.74,0.71,0.76,0.04,5.71%,12,11,15.78%,6/7/2019
MSFT190607C00137000,2019-04-30 2:03PM EDT,137,0.62,0.53,0.58,0.06,10.71%,4,25,15.72%,6/7/2019
MSFT190607C00138000,2019-04-30 12:41PM EDT,138,0.45,0.4,0.45,0,-,32,8,15.80%,6/7/2019
MSFT190607C00139000,2019-04-30 10:02AM EDT,139,0.36,0.3,0.34,0.04,12.50%,1,5,15.82%,6/7/2019
MSFT190607C00140000,2019-04-30 2:32PM EDT,140,0.25,0.22,0.26,0,-,24,198,15.92%,6/7/2019
MSFT190607C00145000,2019-04-30 2:10PM EDT,145,0.07,0.04,0.07,0,-,16,169,16.80%,6/7/2019
MSFT190607C00150000,2019-04-30 12:46PM EDT,150,0.05,0,0.05,0.01,25.00%,11,26,20.02%,6/7/2019
MSFT190621C00045000,2019-02-19 3:51PM EDT,45,63.37,75.85,76.25,0,-,0,5,0.00%,6/21/2019
MSFT190621C00047500,2019-02-13 1:18PM EDT,47.5,60.99,70.4,74.5,0,-,0,0,0.00%,6/21/2019
MSFT190621C00050000,2019-04-18 12:47PM EDT,50,73,78.15,82.25,0,-,1,27,105.86%,6/21/2019
MSFT190621C00055000,2019-02-26 12:48PM EDT,55,58.05,62.9,67.05,0,-,1,2,0.00%,6/21/2019
MSFT190621C00060000,2019-04-03 10:54AM EDT,60,59.89,68.25,72.3,0,-,11,12,93.95%,6/21/2019
MSFT190621C00065000,2019-02-13 1:18PM EDT,65,45.89,52.9,57.1,0,-,0,0,0.00%,6/21/2019
MSFT190621C00070000,2019-04-29 10:25AM EDT,70,59.72,58.2,62.35,0,-,2,163,76.76%,6/21/2019
MSFT190621C00075000,2019-04-23 3:18PM EDT,75,49.44,53.2,57.3,0,-,3,136,67.38%,6/21/2019
MSFT190621C00080000,2019-04-25 12:33PM EDT,80,49.75,48.2,52.3,0,-,14,463,60.25%,6/21/2019
MSFT190621C00082500,2019-04-25 3:38PM EDT,82.5,46.91,45.7,49.9,0,-,5,100,59.47%,6/21/2019
MSFT190621C00085000,2019-04-29 3:59PM EDT,85,45.8,43.75,47.4,0,-,5,813,65.43%,6/21/2019
MSFT190621C00087500,2019-04-16 10:55AM EDT,87.5,33.9,40.7,44.9,0,-,3,352,52.73%,6/21/2019
MSFT190621C00090000,2019-04-26 11:41AM EDT,90,39.68,38.25,40.45,0,-,1,867,54.59%,6/21/2019
MSFT190621C00092500,2019-04-29 3:55PM EDT,92.5,37.43,35.75,39.5,0,-,1,"1,995",76.51%,6/21/2019
MSFT190621C00095000,2019-04-30 10:22AM EDT,95,35.37,33.3,35.55,0.37,1.06%,1,"1,552",50.20%,6/21/2019
MSFT190621C00097500,2019-04-29 3:57PM EDT,97.5,32.1,30.75,33.15,-0.24,-0.74%,1,"1,386",48.80%,6/21/2019
MSFT190621C00100000,2019-04-30 1:12PM EDT,100,30.35,30.2,30.35,0.32,1.07%,67,"4,490",38.53%,6/21/2019
MSFT190621C00105000,2019-04-30 2:15PM EDT,105,25.36,25.3,25.45,0.27,1.08%,32,"8,532",34.77%,6/21/2019
MSFT190621C00110000,2019-04-30 2:31PM EDT,110,20.55,20.2,20.5,0.45,2.24%,155,"25,150",29.40%,6/21/2019
MSFT190621C00115000,2019-04-30 2:37PM EDT,115,15.63,15.5,15.55,0.33,2.16%,177,"19,572",23.80%,6/21/2019
MSFT190621C00120000,2019-04-30 2:43PM EDT,120,10.95,10.9,11,0.2,1.86%,581,"35,706",21.67%,6/21/2019
MSFT190621C00125000,2019-04-30 2:38PM EDT,125,6.85,6.65,6.75,0.27,4.10%,517,"38,849",18.79%,6/21/2019
MSFT190621C00130000,2019-04-30 2:43PM EDT,130,3.47,3.45,3.5,0.17,5.15%,"4,070","17,027",17.43%,6/21/2019
MSFT190621C00135000,2019-04-30 2:43PM EDT,135,1.39,1.38,1.41,0.07,5.30%,"5,148","13,120",16.36%,6/21/2019
MSFT190621C00140000,2019-04-30 2:43PM EDT,140,0.45,0.45,0.46,0.02,4.65%,"2,419","6,712",16.00%,6/21/2019
MSFT190621C00145000,2019-04-30 2:25PM EDT,145,0.15,0.13,0.15,0,-,156,"4,491",16.50%,6/21/2019
MSFT190621C00150000,2019-04-30 2:06PM EDT,150,0.05,0.04,0.06,-0.01,-16.67%,179,"4,425",17.73%,6/21/2019
MSFT190621C00155000,2019-04-30 2:27PM EDT,155,0.02,0.01,0.02,0,-,828,"2,794",18.36%,6/21/2019
MSFT190621C00160000,2019-04-30 11:05AM EDT,160,0.01,0.01,0.02,-0.01,-50.00%,14,237,21.29%,6/21/2019
MSFT190621C00165000,2019-04-29 10:05AM EDT,165,0.01,0,0.02,0,-,4,17,24.02%,6/21/2019
MSFT190719C00050000,2019-04-22 10:16AM EDT,50,73.7,78.15,82.35,0,-,7,10,93.07%,7/19/2019
MSFT190719C00065000,2019-04-12 12:42PM EDT,65,55.81,63.2,67.3,0,-,2,18,69.24%,7/19/2019
MSFT190719C00070000,2019-04-29 10:04AM EDT,70,59.6,58.25,62.35,0,-,2,14,64.94%,7/19/2019
MSFT190719C00075000,2019-04-23 3:18PM EDT,75,49.48,53.2,57.3,0,-,1,28,56.25%,7/19/2019
MSFT190719C00080000,2019-04-30 12:57PM EDT,80,50.4,49.5,52.3,0.4,0.80%,9,61,66.55%,7/19/2019
MSFT190719C00085000,2019-04-30 9:30AM EDT,85,44.85,43.2,47.3,-0.23,-0.51%,9,106,76.90%,7/19/2019
MSFT190719C00090000,2019-04-30 11:15AM EDT,90,39.5,38.3,42.45,-0.28,-0.70%,1,285,70.29%,7/19/2019
MSFT190719C00092500,2019-04-29 10:23AM EDT,92.5,37.23,35.75,39.95,0,-,3,101,66.36%,7/19/2019
MSFT190719C00095000,2019-04-29 10:04AM EDT,95,34.68,33.3,37.4,0,-,1,322,62.06%,7/19/2019
MSFT190719C00097500,2019-04-26 12:06PM EDT,97.5,32.6,30.8,34.95,0,-,3,89,58.70%,7/19/2019
MSFT190719C00100000,2019-04-30 11:23AM EDT,100,29.94,28.55,31,-0.06,-0.20%,13,971,41.60%,7/19/2019
MSFT190719C00105000,2019-04-30 2:43PM EDT,105,25.99,23.55,26.05,0.99,3.96%,5,"1,390",36.04%,7/19/2019
MSFT190719C00110000,2019-04-30 1:40PM EDT,110,21,20.7,20.85,0.6,2.94%,7,"2,708",28.15%,7/19/2019
MSFT190719C00115000,2019-04-30 1:57PM EDT,115,16.5,16.05,16.15,0.75,4.76%,54,"6,325",24.84%,7/19/2019
MSFT190719C00120000,2019-04-30 2:25PM EDT,120,11.8,11.65,11.75,0.32,2.79%,131,"29,923",22.35%,7/19/2019
MSFT190719C00125000,2019-04-30 2:18PM EDT,125,7.95,7.75,7.9,0.3,3.92%,285,"24,892",20.69%,7/19/2019
MSFT190719C00130000,2019-04-30 2:45PM EDT,130,4.65,4.65,4.7,0.19,4.26%,"1,259","13,135",19.09%,7/19/2019
MSFT190719C00135000,2019-04-30 2:39PM EDT,135,2.49,2.43,2.48,0.2,8.73%,"7,737","12,636",18.16%,7/19/2019
MSFT190719C00140000,2019-04-30 2:42PM EDT,140,1.14,1.11,1.13,0.07,6.54%,"7,469","2,754",17.48%,7/19/2019
MSFT190719C00145000,2019-04-30 2:21PM EDT,145,0.48,0.46,0.47,0.02,4.35%,506,"2,180",17.26%,7/19/2019
MSFT190719C00150000,2019-04-30 2:42PM EDT,150,0.2,0.2,0.21,0.01,5.26%,150,"2,813",17.73%,7/19/2019
MSFT190719C00155000,2019-04-30 2:20PM EDT,155,0.08,0.07,0.09,0,-,108,"4,712",18.16%,7/19/2019
MSFT190719C00160000,2019-04-30 2:17PM EDT,160,0.05,0.04,0.05,0,-,"3,314","12,176",19.24%,7/19/2019
MSFT190719C00165000,2019-04-30 12:37PM EDT,165,0.03,0.02,0.03,0,-,67,"3,468",20.31%,7/19/2019
MSFT190920C00070000,2019-04-30 9:40AM EDT,70,59.9,58.25,62.6,1.43,2.45%,1,5,52.10%,9/20/2019
MSFT190920C00085000,2019-04-12 1:44PM EDT,85,36.2,43.5,47.7,0,-,1,6,60.62%,9/20/2019
MSFT190920C00090000,2019-04-25 9:48AM EDT,90,39.2,38.4,42.8,0,-,1,11,55.04%,9/20/2019
MSFT190920C00095000,2019-04-22 11:11AM EDT,95,29.6,33.55,37.95,0,-,21,20,49.94%,9/20/2019
MSFT190920C00100000,2019-04-30 12:31PM EDT,100,30.8,28.85,33,0.4,1.32%,12,99,44.34%,9/20/2019
MSFT190920C00105000,2019-04-30 12:27PM EDT,105,26.15,26,26.25,0.4,1.55%,9,147,28.44%,9/20/2019
MSFT190920C00110000,2019-04-30 12:20PM EDT,110,21.49,21.5,21.65,0.3,1.42%,2,974,26.16%,9/20/2019
MSFT190920C00115000,2019-04-30 12:24PM EDT,115,17.3,17.1,17.3,0.6,3.59%,14,"1,935",24.34%,9/20/2019
MSFT190920C00120000,2019-04-30 2:44PM EDT,120,13.15,13.1,13.25,0.1,0.77%,90,"3,999",22.69%,9/20/2019
MSFT190920C00125000,2019-04-30 2:29PM EDT,125,9.64,9.5,9.6,0.22,2.34%,170,"3,568",21.17%,9/20/2019
MSFT190920C00130000,2019-04-30 2:44PM EDT,130,6.6,6.5,6.65,0.25,3.94%,648,"5,061",20.30%,9/20/2019
MSFT190920C00135000,2019-04-30 2:40PM EDT,135,4.3,4.25,4.3,0.25,6.17%,517,"4,775",19.48%,9/20/2019
MSFT190920C00140000,2019-04-30 2:32PM EDT,140,2.59,2.54,2.57,0.15,6.15%,349,"2,281",18.73%,9/20/2019
MSFT190920C00145000,2019-04-30 2:45PM EDT,145,1.43,1.41,1.45,0.06,4.38%,776,"1,011",18.26%,9/20/2019
MSFT190920C00150000,2019-04-30 1:14PM EDT,150,0.75,0.74,0.78,0.02,2.74%,55,603,17.99%,9/20/2019
MSFT191018C00070000,2019-04-25 3:30PM EDT,70,61.75,58,62.3,0,-,-,2,71.31%,10/18/2019
MSFT191018C00075000,2019-02-19 11:10AM EDT,75,33.88,46.15,46.5,0,-,0,118,0.00%,10/18/2019
MSFT191018C00080000,2019-04-25 12:08PM EDT,80,49.97,48.2,52.45,0,-,25,125,59.78%,10/18/2019
MSFT191018C00085000,2019-04-09 11:51AM EDT,85,34.95,44.95,47.6,0,-,3,5,54.92%,10/18/2019
MSFT191018C00090000,2019-04-24 9:52AM EDT,90,35.5,38.6,42.7,0,-,1,26,49.87%,10/18/2019
MSFT191018C00095000,2019-04-26 1:12PM EDT,95,35.19,33.55,37.85,0,-,4,105,45.23%,10/18/2019
MSFT191018C00100000,2019-04-30 11:44AM EDT,100,30.78,30.95,31.2,0.1,0.33%,9,435,30.15%,10/18/2019
MSFT191018C00105000,2019-04-30 12:38PM EDT,105,26.5,26.3,26.55,0.91,3.56%,6,532,27.97%,10/18/2019
MSFT191018C00110000,2019-04-30 10:03AM EDT,110,22.13,21.85,22.05,0.23,1.05%,5,"1,228",25.99%,10/18/2019
MSFT191018C00115000,2019-04-30 1:13PM EDT,115,17.74,17.6,17.8,0.19,1.08%,9,"6,472",24.35%,10/18/2019
MSFT191018C00120000,2019-04-30 1:42PM EDT,120,14,13.65,13.85,0.36,2.64%,7,"3,427",22.85%,10/18/2019
MSFT191018C00125000,2019-04-30 1:34PM EDT,125,10.27,10.25,10.35,0.12,1.18%,41,"3,570",21.64%,10/18/2019
MSFT191018C00130000,2019-04-30 1:57PM EDT,130,7.54,7.2,7.35,0.39,5.45%,85,"2,736",20.57%,10/18/2019
MSFT191018C00135000,2019-04-30 2:46PM EDT,135,4.85,4.85,4.95,0.1,2.11%,156,"3,043",19.72%,10/18/2019
MSFT191018C00140000,2019-04-30 1:27PM EDT,140,3.08,3.1,3.15,0.13,4.41%,39,"1,713",19.03%,10/18/2019
MSFT191018C00145000,2019-04-30 2:27PM EDT,145,1.88,1.81,1.88,0.1,5.62%,40,"1,555",18.45%,10/18/2019
MSFT191018C00150000,2019-04-30 2:05PM EDT,150,1.1,1.04,1.07,0.1,10.00%,13,"1,272",18.04%,10/18/2019
MSFT191018C00155000,2019-04-30 12:19PM EDT,155,0.57,0.56,0.61,0.01,1.79%,1,151,17.97%,10/18/2019
MSFT200117C00037500,2019-04-29 10:06AM EDT,37.5,92.15,90.65,94.8,0,-,5,28,64.26%,1/17/2020
MSFT200117C00040000,2019-04-18 12:19PM EDT,40,82.5,88.15,92.3,0,-,8,299,61.04%,1/17/2020
MSFT200117C00042500,2019-02-19 3:47PM EDT,42.5,65.86,78.35,78.7,0,-,0,2,0.00%,1/17/2020
MSFT200117C00045000,2019-04-25 9:45AM EDT,45,85,83.15,87.25,0,-,1,37,53.81%,1/17/2020
MSFT200117C00047500,2019-03-05 4:06PM EDT,47.5,64.5,73.35,73.7,0,-,0,5,0.00%,1/17/2020
MSFT200117C00050000,2019-04-24 3:58PM EDT,50,75.2,79.55,82.25,0,-,4,755,66.46%,1/17/2020
MSFT200117C00055000,2019-04-08 11:22AM EDT,55,64.51,73.05,77.3,0,-,7,124,75.92%,1/17/2020
MSFT200117C00060000,2019-04-29 9:44AM EDT,60,69.65,68.05,72.25,0,-,1,"1,150",68.84%,1/17/2020
MSFT200117C00065000,2019-04-25 1:32PM EDT,65,64.3,63.05,67.35,0,-,66,867,63.53%,1/17/2020
MSFT200117C00067500,2019-04-15 10:21AM EDT,67.5,53.79,60.6,64.85,0,-,4,184,60.64%,1/17/2020
MSFT200117C00070000,2019-04-29 12:51PM EDT,70,59.95,58.2,62.4,0,-,5,"1,006",58.20%,1/17/2020
MSFT200117C00072500,2019-04-17 1:42PM EDT,72.5,49.45,55.6,60,0,-,5,675,56.18%,1/17/2020
MSFT200117C00075000,2019-04-29 10:37AM EDT,75,55.1,53.2,57.55,0,-,14,902,53.86%,1/17/2020
MSFT200117C00077500,2019-04-25 10:50AM EDT,77.5,52.73,50.9,55.15,0,-,3,"1,094",51.89%,1/17/2020
MSFT200117C00080000,2019-04-30 12:49PM EDT,80,50.75,48.9,52.55,0.95,1.91%,20,"1,648",48.79%,1/17/2020
MSFT200117C00082500,2019-04-29 11:40AM EDT,82.5,47.51,46,48.55,0,-,1,610,36.21%,1/17/2020
MSFT200117C00085000,2019-04-30 9:30AM EDT,85,45.55,44.1,47.95,-0.18,-0.39%,9,"1,386",46.13%,1/17/2020
MSFT200117C00087500,2019-04-30 9:35AM EDT,87.5,43.34,41.3,45.55,4.54,11.70%,1,931,44.24%,1/17/2020
MSFT200117C00090000,2019-04-30 11:16AM EDT,90,40.5,38.85,41.45,0,-,9,"5,383",33.24%,1/17/2020
MSFT200117C00092500,2019-04-25 1:42PM EDT,92.5,37.95,38.7,38.9,0,-,7,"2,101",30.97%,1/17/2020
MSFT200117C00095000,2019-04-30 10:33AM EDT,95,35.88,36.35,36.5,-0.47,-1.29%,33,"3,677",29.66%,1/17/2020
MSFT200117C00097500,2019-04-29 10:36AM EDT,97.5,33.8,34.05,34.2,0,-,2,"3,851",28.86%,1/17/2020
MSFT200117C00100000,2019-04-30 1:56PM EDT,100,32.26,31.8,32,0.46,1.45%,151,"9,225",28.41%,1/17/2020
MSFT200117C00105000,2019-04-30 1:17PM EDT,105,27.63,27.4,27.5,0.28,1.02%,229,"9,602",26.61%,1/17/2020
MSFT200117C00110000,2019-04-30 12:47PM EDT,110,23.51,23.2,23.35,0.41,1.77%,54,"17,428",25.57%,1/17/2020
MSFT200117C00115000,2019-04-30 1:07PM EDT,115,19.43,19.2,19.35,0.43,2.26%,59,"19,995",24.31%,1/17/2020
MSFT200117C00120000,2019-04-30 2:09PM EDT,120,15.7,15.5,15.65,0.27,1.75%,144,"31,074",23.17%,1/17/2020
MSFT200117C00125000,2019-04-30 1:45PM EDT,125,12.53,12.2,12.35,0.32,2.62%,122,"20,115",22.24%,1/17/2020
MSFT200117C00130000,2019-04-30 2:30PM EDT,130,9.49,9.3,9.45,0.3,3.26%,456,"29,240",21.39%,1/17/2020
MSFT200117C00135000,2019-04-30 2:43PM EDT,135,7,6.95,7,0.15,2.19%,"5,433","19,395",20.64%,1/17/2020
MSFT200117C00140000,2019-04-30 2:42PM EDT,140,5.05,4.9,5,0.15,3.06%,677,"13,174",19.95%,1/17/2020
MSFT200117C00145000,2019-04-30 2:04PM EDT,145,3.58,3.4,3.45,0.15,4.37%,68,"6,749",19.39%,1/17/2020
MSFT200117C00150000,2019-04-30 2:23PM EDT,150,2.29,2.28,2.31,0.03,1.33%,251,"6,872",18.94%,1/17/2020
MSFT200117C00155000,2019-04-30 1:50PM EDT,155,1.55,1.48,1.5,0.08,5.44%,41,"2,402",18.58%,1/17/2020
MSFT200117C00160000,2019-04-30 1:58PM EDT,160,1,0.94,0.96,0.05,5.26%,98,"1,833",18.35%,1/17/2020
MSFT200117C00165000,2019-04-30 1:45PM EDT,165,0.62,0.59,0.62,0.02,3.33%,5,"1,105",18.30%,1/17/2020
MSFT200117C00170000,2019-04-30 2:15PM EDT,170,0.39,0.37,0.41,0,-,144,"5,080",18.40%,1/17/2020
MSFT200619C00050000,2019-04-18 12:45PM EDT,50,72.95,78,82.55,0,-,2,6,67.77%,6/19/2020
MSFT200619C00055000,2019-04-25 1:35PM EDT,55,74.2,73,77.55,0,-,18,85,61.82%,6/19/2020
MSFT200619C00060000,2019-04-29 2:07PM EDT,60,71.75,68,72.6,0,-,2,43,56.73%,6/19/2020
MSFT200619C00065000,2019-03-15 10:23AM EDT,65,52,54.1,59,0,-,0,43,0.00%,6/19/2020
MSFT200619C00070000,2019-04-29 2:12PM EDT,70,60.5,58.2,63,0,-,2,98,49.26%,6/19/2020
MSFT200619C00075000,2019-04-03 3:07PM EDT,75,47.8,53.5,58.1,0,-,1,809,45.29%,6/19/2020
MSFT200619C00080000,2019-04-24 3:52PM EDT,80,46,49,53.5,0,-,4,411,42.79%,6/19/2020
MSFT200619C00085000,2019-04-26 11:42AM EDT,85,46.05,44.5,48.7,0,-,2,121,39.47%,6/19/2020
MSFT200619C00090000,2019-04-26 12:09PM EDT,90,41.98,39.65,44.15,0,-,26,423,37.10%,6/19/2020
MSFT200619C00092500,2019-02-28 3:33PM EDT,92.5,25.1,28.7,31.95,0,-,24,22,0.00%,6/19/2020
MSFT200619C00095000,2019-04-25 2:12PM EDT,95,36.37,35.45,39.2,0,-,3,344,33.38%,6/19/2020
MSFT200619C00097500,2019-04-24 3:37PM EDT,97.5,31.5,35.15,36.05,0,-,1,190,29.46%,6/19/2020
MSFT200619C00100000,2019-04-30 10:27AM EDT,100,32.7,33.2,33.85,-0.3,-0.91%,5,654,28.60%,6/19/2020
MSFT200619C00105000,2019-04-30 1:01PM EDT,105,29.52,29.05,29.75,0.41,1.41%,3,794,27.48%,6/19/2020
MSFT200619C00110000,2019-04-30 12:49PM EDT,110,25.65,25.15,25.75,0.9,3.64%,20,"2,677",26.22%,6/19/2020
MSFT200619C00115000,2019-04-30 2:09PM EDT,115,21.95,21.55,22.15,0.25,1.15%,100,"1,401",25.44%,6/19/2020
MSFT200619C00120000,2019-04-30 1:57PM EDT,120,18.65,18.2,18.8,0.31,1.69%,53,"2,361",24.69%,6/19/2020
MSFT200619C00125000,2019-04-30 11:26AM EDT,125,15.2,15.1,15.6,-0.2,-1.30%,17,"5,000",23.74%,6/19/2020
MSFT200619C00130000,2019-04-30 12:41PM EDT,130,12.7,12.4,12.85,0.37,3.00%,34,"1,685",23.12%,6/19/2020
MSFT200619C00135000,2019-04-30 2:11PM EDT,135,10.23,9.95,10.35,0.14,1.39%,35,"1,782",22.42%,6/19/2020
MSFT200619C00140000,2019-04-30 10:10AM EDT,140,8.2,7.85,8.2,0.62,8.18%,9,"2,349",21.81%,6/19/2020
MSFT200619C00145000,2019-04-30 11:36AM EDT,145,6.03,6.2,6.45,-0.12,-1.95%,1,854,21.39%,6/19/2020
MSFT200619C00150000,2019-04-30 2:46PM EDT,150,4.86,4.75,4.95,0.11,2.32%,15,"1,397",20.91%,6/19/2020
MSFT200619C00155000,2019-04-30 2:11PM EDT,155,3.74,3.6,3.75,0.09,2.47%,12,697,20.53%,6/19/2020
MSFT200619C00160000,2019-04-30 10:45AM EDT,160,2.62,2.57,2.85,-0.08,-2.96%,4,552,20.32%,6/19/2020
MSFT200619C00165000,2019-04-29 1:06PM EDT,165,1.93,1.94,2.1,0,-,56,938,20.01%,6/19/2020
MSFT200619C00170000,2019-04-29 1:06PM EDT,170,1.42,1.39,1.56,0,-,2,"1,322",19.86%,6/19/2020
MSFT200619C00175000,2019-04-29 9:58AM EDT,175,1.05,0.97,1.11,0,-,1,205,19.56%,6/19/2020
MSFT200619C00180000,2019-04-29 3:48PM EDT,180,0.8,0.66,0.83,0,-,4,48,19.57%,6/19/2020
MSFT200918C00065000,2019-04-23 11:04AM EDT,65,59.85,63.1,67.75,0,-,-,1,47.69%,9/18/2020
MSFT200918C00095000,2019-04-29 3:55PM EDT,95,38.18,38.15,39.05,0,-,1,3,29.82%,9/18/2020
MSFT200918C00105000,2019-04-25 11:12AM EDT,105,30.05,30.05,30.85,0,-,-,24,27.48%,9/18/2020
MSFT200918C00110000,2019-04-25 11:13AM EDT,110,26.32,26.35,27.1,0,-,3,124,26.60%,9/18/2020
MSFT200918C00115000,2019-04-30 9:36AM EDT,115,23.17,22.8,23.5,0.47,2.07%,2,83,25.65%,9/18/2020
MSFT200918C00120000,2019-04-30 11:03AM EDT,120,19.5,19.55,20.15,-0.2,-1.02%,4,344,24.79%,9/18/2020
MSFT200918C00125000,2019-04-29 10:51AM EDT,125,16.75,16.6,17.25,0,-,3,259,24.32%,9/18/2020
MSFT200918C00130000,2019-04-30 2:16PM EDT,130,14.3,13.95,14.35,0.31,2.22%,62,311,23.42%,9/18/2020
MSFT200918C00135000,2019-04-30 11:49AM EDT,135,11.45,11.55,12,-0.13,-1.12%,1,77,23.00%,9/18/2020
MSFT200918C00140000,2019-04-29 2:10PM EDT,140,9.5,9.4,9.8,0,-,2,155,22.41%,9/18/2020
MSFT200918C00150000,2019-04-30 12:28PM EDT,150,6.13,5.95,6.35,0.01,0.16%,14,18,21.51%,9/18/2020
MSFT200918C00160000,2019-04-29 1:35PM EDT,160,3.66,3.6,3.95,0,-,3,3,20.84%,9/18/2020
MSFT200918C00165000,2019-04-30 9:30AM EDT,165,2.15,2.8,3.05,-0.74,-25.61%,30,58,20.52%,9/18/2020
MSFT200918C00170000,2019-04-25 12:09PM EDT,170,2,2.1,2.36,0,-,1,24,20.31%,9/18/2020
MSFT200918C00185000,2019-04-26 2:41PM EDT,185,0.93,0.89,1.08,0,-,8,9,19.97%,9/18/2020
MSFT210115C00050000,2019-04-26 12:19PM EDT,50,79.8,78,82.55,0,-,10,204,55.12%,1/15/2021
MSFT210115C00055000,2019-04-15 11:07AM EDT,55,68.48,73,77.6,0,-,12,303,50.55%,1/15/2021
MSFT210115C00060000,2019-04-29 9:38AM EDT,60,69.85,68,72.7,0,-,1,134,46.64%,1/15/2021
MSFT210115C00065000,2019-04-29 10:28AM EDT,65,65.05,63.35,68,0,-,4,485,43.93%,1/15/2021
MSFT210115C00070000,2019-04-26 10:08AM EDT,70,60.04,59.1,63.1,0,-,1,521,40.47%,1/15/2021
MSFT210115C00075000,2019-04-26 11:26AM EDT,75,58.05,54.05,58.6,0,-,6,386,38.68%,1/15/2021
MSFT210115C00080000,2019-04-30 2:28PM EDT,80,52.3,51.55,54.1,-1.05,-1.97%,12,601,36.79%,1/15/2021
MSFT210115C00085000,2019-04-30 10:10AM EDT,85,48.11,46,49,0.6,1.26%,2,"3,345",33.03%,1/15/2021
MSFT210115C00090000,2019-04-30 2:35PM EDT,90,43.8,42.95,45,0.8,1.86%,6,934,32.48%,1/15/2021
MSFT210115C00092500,2019-04-25 1:46PM EDT,92.5,40.3,40.85,42.3,0,-,2,95,30.30%,1/15/2021
MSFT210115C00095000,2019-04-30 2:21PM EDT,95,39.6,38.2,40.85,0.21,0.53%,10,449,31.22%,1/15/2021
MSFT210115C00097500,2019-04-30 10:22AM EDT,97.5,37.5,36.75,38.25,0.35,0.94%,1,95,29.32%,1/15/2021
MSFT210115C00100000,2019-04-30 2:37PM EDT,100,35.3,35.35,36,-0.35,-0.98%,9,"2,404",28.23%,1/15/2021
